Tokens,Entities
ⲛ ⲧⲉⲧⲛ ⲥⲟⲟⲩⲛ ⲁⲛ ϫⲉ ⲛⲉⲧⲛ ⲥⲱⲙⲁ ⲙ ⲙⲉⲗⲟⲥ ⲙ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ ⲛⲉ . ⲧⲁ ϥⲓ ϭⲉ ⲛ ⲙ ⲙⲉⲗⲟⲥ ⲙ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ ⲧⲁ ⲁⲁ ⲩ ⲙ ⲙⲉⲗⲟⲥ ⲙ ⲡⲟⲣⲛⲏ ⲛⲛⲉ ⲥ ϣⲱⲡⲉ,O O O O O object object O abstract O person person O O O O O O abstract O O person person O O O abstract O O person O O O
ⲏ ⲛ ⲧⲉⲧⲛ ⲥⲟⲟⲩⲛ ⲁⲛ ϫⲉ ⲡ ⲉⲧ ⲧⲱϭⲉ ⲙⲙⲟ ϥ ⲉ ⲧ ⲡⲟⲣⲛⲏ ⲟⲩ ⲥⲱⲙⲁ ⲛ ⲟⲩⲱⲧ ⲡⲉ . ⲡⲉϫⲁ ϥ ⲅⲁⲣ ϫⲉ ⲥⲉ ⲛⲁ ϣⲱⲡⲉ ⲙ ⲡⲉ ⲥⲛⲁⲩ ⲉ ⲩ ⲥⲁⲣⲝ ⲛ ⲟⲩⲱⲧ .,O O O O O O person O O O O O person person object O O object O O O O O O O O O O person person O object O O object O
ⲡ ⲉⲧ ⲧⲱϭⲉ ⲇⲉ ⲙⲙⲟ ϥ ⲉ ⲡ ϫⲟⲉⲓⲥ ⲟⲩ ⲡⲛⲉⲩⲙⲁ ⲛ ⲟⲩⲱⲧ ⲡⲉ .,person O O O O O O person person abstract O O abstract O O
ⲡⲱⲧ ⲉⲃⲟⲗ ⲛ ⲧ ⲡⲟⲣⲛⲉⲓⲁ . ⲛⲟⲃⲉ ⲛⲓⲙ ⲉⲧⲉⲣⲉ ⲡ ⲣⲱⲙⲉ ⲛⲁ ⲁⲁ ⲩ ⲥⲉ ⲙ ⲡ ⲃⲟⲗ ⲙ ⲡ ⲥⲱⲙⲁ . ⲡ ⲉⲧ ⲡⲟⲣⲛⲉⲩⲉ ⲇⲉ ⲛⲧⲟϥ ⲉ ϥ ⲣⲛⲟⲃⲉ ⲉ ⲡⲉϥ ⲥⲱⲙⲁ ⲙⲁⲩⲁⲁ ϥ .,O O O abstract abstract O abstract O O person person O O abstract O O place O O object object O person O person O O O O O O object object O O O
ⲏ ⲛ ⲧⲉⲧⲛ ⲥⲟⲟⲩⲛ ⲁⲛ ϫⲉ ⲡⲉⲧⲛ ⲥⲱⲙⲁ ⲡ ⲣⲡⲉ ⲡⲉ ⲙ ⲡⲉ ⲡⲛⲉⲩⲙⲁ ⲉⲧ ⲟⲩⲁⲁⲃ ⲉⲧ ⲛϩⲏⲧ ⲧⲏⲩⲧⲛ . ⲡⲁⲓ ⲉⲛⲧ ⲁ ⲧⲉⲧⲛ ϫⲓⲧ ϥ ⲉⲃⲟⲗ ϩⲓⲧⲙ ⲡ ⲛⲟⲩⲧⲉ . ⲁⲩⲱ ⲛ ⲧⲉⲧⲛ ⲡⲱⲧⲛ ⲁⲛ .,O O O O O O object object place O O O abstract O O O O O O O O O O O O O O O person person O O O O O O O
ⲁ ⲩ ϣⲉⲡ ⲧⲏⲩⲧⲛ ⲅⲁⲣ ϩⲁ ⲟⲩ ⲁⲥⲟⲩ . ϯⲉⲟⲟⲩ ϭⲉ ⲙ ⲡ ⲛⲟⲩⲧⲉ ϩⲙ ⲡⲉⲧⲛ ⲥⲱⲙⲁ .,O O O O O O abstract abstract O O O O person person O object object O
ⲧⲁⲓ ⲧⲉ ⲧ ϩⲉ ⲙⲁⲣⲉ ⲛ ⲣⲱⲙⲉ ⲟⲡ ⲛ ϩⲱⲥ ϩⲩⲡⲏⲣⲉⲧⲏⲥ ⲙ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ . ⲁⲩⲱ ⲛ ⲟⲓⲕⲟⲛⲟⲙⲟⲥ ⲛ ⲙ ⲙⲩⲥⲧⲏⲣⲓⲟⲛ ⲙ ⲡ ⲛⲟⲩⲧⲉ .,abstract O abstract abstract O person person O O O person O person person O O person O O abstract O O person person O
ⲉ ⲩ ϣⲓⲛⲉ ϭⲉ ⲙ ⲡⲉⲓ ⲙⲁ ϩⲛ ⲛ ⲟⲓⲕⲟⲛⲟⲙⲟⲥ ϫⲉ ⲉⲩⲉ ϩⲉ ⲉ ⲩ ⲡⲓⲥⲧⲟⲥ .,O O O O O place place O person person O O O O person person O
ⲁⲛⲟⲕ ⲇⲉ ⲟⲩ ⲉⲗⲁⲭⲓⲥⲧⲟⲛ ⲛⲁ ⲓ ⲡⲉ ⲉ ⲧⲣⲉ ⲩ ⲁⲛⲁⲕⲣⲓⲛⲉ ⲙⲙⲟ ⲓ ϩⲓⲧⲛ ⲧⲏⲩⲧⲛ . ⲏ ϩⲓⲧⲛ ⲟⲩ ϩⲟⲟⲩ ⲛ ⲣⲱⲙⲉ . ⲁⲗⲗⲁ ⲟⲩⲇⲉ ⲁⲛⲟⲕ ⲛ ϯ ⲁⲛⲁⲕⲣⲓⲛⲉ ⲙⲙⲟ ⲓ ⲁⲛ .,O O abstract abstract O O O O O O O O O O O O O O abstract O O person O O O O O O O O O O O
ⲛ ϯ ⲥⲟⲟⲩⲛ ⲅⲁⲣ ⲁⲛ ⲛ ⲗⲁⲁⲩ ⲉ ⲁ ⲓ ⲁⲁ ϥ . ⲁⲗⲗⲁ ⲛ ⲉ ⲓ ⲧⲙⲁⲓⲏⲩ ⲁⲛ ϩⲙ ⲡⲁⲓ . ⲡ ⲉⲧ ⲁⲛⲁⲕⲣⲓⲛⲉ ⲇⲉ ⲙⲙⲟ ⲓ ⲡⲉ ⲡ ϫⲟⲉⲓⲥ .,O O O O O O abstract O O O O abstract O O O O O O O O abstract O person O person O O O O person person O
ϩⲱⲥⲧⲉ ⲙⲡⲣ ⲕⲣⲓⲛⲉ ⲛ ⲗⲁⲁⲩ ϩⲁ ⲧ ϩⲏ ⲙ ⲡⲉ ⲩⲟⲉⲓϣ ϣⲁⲛⲧⲉ ⲡ ϫⲟⲉⲓⲥ ⲉⲓ . ⲡⲁⲓ ⲉⲧ ⲛⲁ ⲣⲟⲩⲟⲉⲓⲛ ⲉ ⲛ ⲉⲧ ϩⲏⲡ ϩⲙ ⲡ ⲕⲁⲕⲉ ⲁⲩⲱ ⲛ ϥ ⲟⲩⲱⲛϩ ⲉⲃⲟⲗ ⲛ ⲛ ϣⲟϫⲛⲉ ⲛ ⲛ ϩⲏⲧ . ⲧⲟⲧⲉ ⲡ ⲧⲁⲉⲓⲟ ⲙ ⲡ ⲟⲩⲁ ⲡ ⲟⲩⲁ ⲛⲁ ϣⲱⲡⲉ ⲉⲃⲟⲗ ϩⲓⲧⲙ ⲡ ⲛⲟⲩⲧⲉ .,O O O O abstract O abstract O O time time O person person O O person O O O O abstract O O O abstract abstract O O O O O O abstract O O abstract abstract O O abstract O O person O O person O O O O person person O
ⲛⲁⲓ ⲇⲉ ⲛⲁ ⲥⲛⲏⲩ ⲛⲧ ⲁ ⲓ ϫⲓⲧ ⲟⲩ ⲛ ⲥⲙⲟⲧ ⲉϩⲣⲁⲓ ⲉϫⲱ ⲓ ⲙⲛ ⲁⲡⲟⲗⲗⲱ ⲉⲧⲃⲉ ⲧⲏⲩⲧⲛ . ϫⲉⲕⲁⲁⲥ ⲉⲧⲉⲧⲛⲉ ⲥⲃⲟ ⲛϩⲏⲧ ⲛ ⲉ ⲧⲙ ⲣϩⲟⲩⲟ ⲉ ⲛ ⲉⲧ ⲥⲏϩ ϫⲉ ⲛⲛⲉ ⲟⲩⲁ ϣⲟⲩϣⲟⲩ ⲙⲙⲟ ϥ ⲉϫⲛ ⲟⲩⲁ ϩⲁ ⲟⲩⲁ .,abstract O person person O O O O O O abstract O O O O person-Apollos O abstract O O O O O O O O O O abstract O abstract O O person O O O O person O person O
ⲛⲓⲙ ⲅⲁⲣ ⲡ ⲉⲧ ⲇⲓⲁⲕⲣⲓⲛⲉ ⲙⲙⲟ ⲕ ⲟⲩⲇⲉ ⲡ ⲉⲧ ⲛⲧⲟⲟⲧ ⲕ ⲉ ⲙⲡ ⲕ ϫⲓⲧ ϥ ⲉϣϫⲉ ⲁ ⲕ ⲣ ⲡ ⲕⲉ ϫⲓ ⲁϩⲣⲟ ⲕ ⲕ ϣⲟⲩϣⲟⲩ ⲙⲙⲟ ⲕ ϩⲱⲥ ⲉ ⲙⲡ ⲕ ϫⲓ .,O O person O O O person O abstract O O abstract O O O O O O O O O event O event O O O O O O O O O O O O
ⲏⲇⲏ ⲧⲉⲧⲛ ⲥⲏⲩ ⲏⲇⲏ ⲁ ⲧⲉⲧⲛ ⲣⲣⲙⲙⲁⲟ ⲁϫⲛⲧ ⲛ ⲁ ⲧⲉⲧⲛ ⲣⲣⲣⲟ ⲛⲁⲛⲟⲩ ⲥ ⲇⲉ ⲉϣϫⲉ ⲁ ⲧⲉⲧⲛ ⲣⲣⲣⲟ ϫⲉⲕⲁⲁⲥ ⲉⲛⲉ ⲣⲣⲣⲟ ϩⲱⲱ ⲛ ⲛⲙⲙⲏ ⲧⲛ .,O O O O O O O O O O O O O O O O O O O O O O O O O O O
ⲁⲣⲏⲩ ⲅⲁⲣ ⲛⲧ ⲁ ⲡ ⲛⲟⲩⲧⲉ ⲕⲁⲁ ⲛ ⲛ ⲁⲡⲟⲥⲧⲟⲗⲟⲥ ⲛ ϩⲁⲉ ⲛ ⲧ ϩⲉ ⲛ ⲛⲉⲓ ⲉⲡⲓⲑⲁⲛⲁⲧⲏⲥ . ϫⲉ ⲁ ⲛ ϣⲱⲡⲉ ⲛ ⲑⲉⲁⲧⲣⲟⲛ ⲙ ⲡ ⲕⲟⲥⲙⲟⲥ ⲁⲩⲱ ⲛ ⲛ ⲁⲅⲅⲉⲗⲟⲥ ⲙⲛ ⲛ ⲣⲱⲙⲉ .,O O O O person person O O person person O time O O O O abstract abstract O O O O O O abstract O place place O O person person O person person O
ⲁⲛⲟⲛ ⲁ ⲛ ⲣⲥⲟϭ ⲉⲧⲃⲉ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ ⲛⲧⲱⲧⲛ ⲇⲉ ⲛⲧⲉⲧⲛ ϩⲉⲛ ⲥⲁⲃⲉ ϩⲙ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ ⲁⲛⲟⲛ ⲧⲛ ϭⲟⲟⲃ ⲛⲧⲱⲧⲛ ⲇⲉ ⲧⲉⲧⲛ ϫⲟⲟⲣ ⲛⲧⲱⲧⲛ ⲧⲉⲧⲛ ⲧⲁⲉⲓⲏⲩ ⲁⲛⲟⲛ ⲇⲉ ⲧⲛ ⲥⲏϣ,O O O O O person person O O O person O O person person O O O O O O O O O O O O O O
ϣⲁϩⲣⲁⲓ ⲉ ⲧⲉⲓ ⲟⲩⲛⲟⲩ ⲧⲛ ϩⲕⲁⲉⲓⲧ ⲧⲛ ⲟⲃⲉ ⲧⲛ ⲕⲏⲕⲁϩⲏⲩ ⲥⲉ ϯⲕⲗⲯ ⲉϫⲱ ⲛ ⲧⲛ ϣⲧⲣⲧⲱⲣ .,O O time time O O O O O O O O O O O O O
ⲧⲛ ϩⲟⲥⲉ ⲉ ⲛ ⲣϩⲱⲃ ϩⲛ ⲛⲉⲛ ϭⲓϫ ⲙⲙⲓⲛⲙⲙⲟ ⲛ ⲉ ⲩ ⲥⲁϩⲟⲩ ⲙⲙⲟ ⲛ ⲧⲛ ⲥⲙⲟⲩ ⲉⲣⲟ ⲟⲩ ⲉ ⲩ ⲡⲏⲧ ⲛⲥⲱ ⲛ ⲧⲛ ⲁⲛⲉⲭⲉ ⲙⲙⲟ ⲟⲩ .,O O O O O O object object O O O O O O O O O O O O O O O O O O O O O
ⲉ ⲩ ϫⲓⲟⲩⲁ ⲉⲣⲟ ⲛ . ⲧⲛ ⲡⲁⲣⲁⲕⲁⲗⲉⲓ ⲙⲙⲟ ⲟⲩ ⲛ ⲧ ϩⲉ ⲛ ⲛⲉⲓ ⲡⲉⲣⲓⲕⲁⲑⲁⲣⲙⲁ ⲙ ⲡ ⲕⲟⲥⲙⲟⲥ ⲁ ⲛ ⲣϣϥⲉ ⲛ ⲟⲩⲟⲛ ⲛⲓⲙ ϣⲁϩⲣⲁⲓ ⲉ ⲧⲉⲓ ⲟⲩⲛⲟⲩ .,O O O O O O O O O O O O O O abstract O O place place O O O O person person O O time time O
ⲛ ⲛⲉ ⲉ ⲓ ϯϣⲓⲡⲉ ⲛⲏ ⲧⲛ ⲁⲛ ⲉ ⲓ ⲥϩⲁⲓ ⲛⲏ ⲧⲛ ⲛ ⲛⲁⲓ . ⲁⲗⲗⲁ ⲉ ⲓ ϯⲥⲃⲱ ⲛⲏ ⲧⲛ ϩⲱⲥ ϣⲏⲣⲉ ⲙ ⲙⲉⲣⲓⲧ .,O O O O O O O O O O O O O O abstract O O O O O O O O person O person O
ⲕⲁⲛ ⲉϣⲱⲡⲉ ⲟⲩⲛⲧⲏ ⲧⲛ ⲙⲙⲁⲩ ⲛ ⲟⲩ ⲧⲃⲁ ⲙ ⲡⲁⲓⲇⲁⲅⲱⲅⲟⲥ ϩⲙ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ . ⲁⲗⲗⲁ ⲛ ϩⲁϩ ⲛ ⲉⲓⲱⲧ ⲁⲛ . ⲁⲛⲟⲕ ⲅⲁⲣ ⲁ ⲓ ϫⲡⲉ ⲧⲏⲩⲧⲛ ϩⲙ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ ⲓⲏⲥⲟⲩⲥ ϩⲓⲧⲙ ⲡ ⲉⲩⲁⲅⲅⲉⲗⲓⲟⲛ .,O O O O O O person O O O O person person O O O person O person O O O O O O O O O person-Jesus O person-Jesus O abstract abstract O
ϯ ⲡⲁⲣⲁⲕⲁⲗⲉⲓ ϭⲉ ⲙⲙⲱ ⲧⲛ ⲧⲛⲧⲛ ⲧⲏⲩⲧⲛ ⲉⲣⲟ ⲓ .,O O O O O O O O O O
ⲉⲧⲃⲉ ⲡⲁⲓ ⲁ ⲓ ⲧⲛⲛⲉⲩ ⲧⲓⲙⲟⲑⲉⲟⲥ ⲛⲏ ⲧⲛ ⲉⲧⲉ ⲡⲁⲓ ⲡⲉ ⲡⲁ ϣⲏⲣⲉ ⲙ ⲙⲉⲣⲓⲧ ⲁⲩⲱ ⲙ ⲡⲓⲥⲧⲟⲥ ϩⲙ ⲡ ϫⲟⲉⲓⲥ ⲡⲁⲓ ⲉⲧ ⲛⲁ ⲧⲣⲉ ⲧⲛ ⲣ ⲡ ⲙⲉⲉⲩⲉ ⲛ ⲛⲁ ϩⲓⲟⲟⲩⲉ ⲉⲧ ϩⲙ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ ⲛ ⲧ ϩⲉ ⲉ ϯ ϯⲥⲃⲱ ⲙⲙⲟ ⲥ ϩⲛ ⲛ ⲉⲕⲕⲗⲏⲥⲓⲁ ⲧⲏⲣ ⲟⲩ ϩⲙ ⲙⲁ ⲛⲓⲙ .,O abstract O O O person-Saint_Timothy O O O O O O O O O O O O O person person O O O O O O O O O place O O O person person O O O O O O O O O organization O O organization O place place O
ϩⲱⲥ ⲉ ⲛ ϯ ⲛⲏⲩ ⲇⲉ ⲁⲛ ϣⲁⲣⲱ ⲧⲛ ⲁ ϩⲟⲓⲛⲉ ϫⲓⲥⲉ ⲛ ϩⲏⲧ,O O O O O O O O O O person O O O
ϯ ⲛⲏⲩ ⲇⲉ ϣⲁⲣⲱ ⲧⲛ ϩⲛ ⲟⲩ ϭⲉⲡⲏ ⲉⲣϣⲁⲛ ⲡ ϫⲟⲉⲓⲥ ⲣ ϩⲛⲁ ϥ . ⲛ ⲧⲁ ⲉⲓⲙⲉ ⲁⲛ ⲉ ⲡ ϣⲁϫⲉ ⲛ ⲛ ⲉⲧ ϫⲟⲥⲉ ⲛ ϩⲏⲧ . ⲁⲗⲗⲁ ⲧⲉⲩ ϭⲟⲙ .,O O O O O O O O O person person O O O O O O O O O abstract O O person O O O person O O abstract abstract O
ⲧ ⲙⲛⲧⲣⲣⲟ ⲅⲁⲣ ⲙ ⲡ ⲛⲟⲩⲧⲉ ⲛ ⲉ ⲥ ϩⲛ ϣⲁϫⲉ ⲁⲛ . ⲁⲗⲗⲁ ϩⲛ ⲟⲩ ϭⲟⲙ .,abstract O O O person person O O O O abstract O O O O abstract abstract O
ⲟⲩ ⲡ ⲉⲧⲉ ⲧⲛ ⲟⲩⲁϣ ϥ . ⲧⲁ ⲉⲓ ϣⲁⲣⲱ ⲧⲛ ϩⲛ ⲟⲩ ϭⲉⲣⲱⲃ ϫⲛ ϩⲛ ⲟⲩ ⲁⲅⲁⲡⲏ ⲙⲛ ⲟⲩ ⲡⲛⲉⲩⲙⲁ ⲙ ⲙⲛⲧⲣⲙⲣⲁϣ .,O abstract O O O abstract O O O O O O object object O O abstract abstract O abstract O O abstract O
ⲟⲩ ⲉⲅⲕⲱⲙⲓⲟⲛ ⲉ ⲁ ϥ ⲧⲁⲩⲟⲟ ϥ ⲛϭⲓ ⲡⲉⲛ ⲡⲉⲧⲟⲩⲁⲁⲃ ⲛ ⲉⲓⲱⲧ ⲫⲗⲁⲃⲓⲁⲛⲟⲥ ⲡ ⲉⲡⲓⲥⲕⲟⲡⲟⲥ ⲛ ⲉⲫⲉⲥⲟⲥ ⲧ ⲡⲟⲗⲓⲥ ⲉ ⲁ ϥ ⲧⲁⲩⲟⲟ ϥ ⲉ ⲡ ϩⲁⲅⲓⲟⲥ ⲇⲏⲙⲏⲧⲣⲓⲟⲥ ⲡ ⲁⲣⲭⲏⲉⲡⲓⲥⲕⲟⲡⲟⲥ ⲛ ⲣⲁⲕⲟⲧⲉ ϩⲙ ⲡⲉ ϩⲟⲟⲩ ⲙ ⲡⲉϥ ⲣⲡⲙⲉⲉⲩⲉ ⲉⲧ ⲧⲁⲓⲏⲩ ⲉⲧⲉ ⲥⲟⲩϫⲟⲩⲧⲏ ⲡⲉ · ⲙ ⲡ ⲉⲃⲟⲧ ⲑⲱⲑ ·,abstract O O O O O O O person O O O O O O O place-Ephesus O place-Ephesus O O O O O O person-Pope_Demetrius_I_of_Alexandria O O O O O place-Alexandria O time O O event O O O O time O O O time-Thout O time-Thout O
ⲁ ϥ ϣⲁϫⲉ ⲇⲉ ⲟⲛ ⲉⲧⲃⲉ ⲛⲉ ϣⲡⲏⲣⲉ ⲛⲧ ⲁ ⲡ ⲛⲟⲩⲧⲉ ⲁⲁ ⲩ ⲉⲃⲟⲗ ϩⲓⲧⲟⲟⲧ ϥ,O O O O O O event O O O person person O O O O event
ⲁ ϥ ϣⲁϫⲉ ⲇⲉ ⲟⲛ ϩⲙ ⲡⲉⲓ ⲉⲅⲕⲱⲙⲓⲟⲛ ⲛ ⲟⲩⲱⲧ ⲉⲧⲃⲉ ⲡ ϩⲁⲅⲓⲟⲥ ⲙ ⲙⲁⲣⲧⲩⲣⲟⲥ ⲁⲩⲱ ⲙ ⲡⲁⲣⲑⲉⲛⲟⲥ ⲁⲡⲁ ⲡⲉⲧⲣⲟⲥ ⲡ ⲁⲣⲭⲏⲉⲡⲓⲥⲕⲟⲡⲟⲥ ⲛ ⲧⲉⲓ ⲡⲟⲗⲓⲥ ⲛ ⲟⲩⲱⲧ ⲣⲁⲕⲟⲧⲉ ·,O O O O O O abstract O O abstract O person-Peter_I_of_Alexandria O O O O O O O O O O O place-Alexandria O O O place-Alexandria O
ⲁⲩⲱ ⲉⲧⲃⲉ ⲧ ϩⲁⲅⲓⲁ ⲙ ⲙⲁⲣⲧⲩⲣⲟⲥ ⲧ ⲣⲙ ⲧ ⲁⲛⲧⲓⲟⲭⲓⲁ ⲧ ⲡⲟⲗⲓⲥ ⲙⲛ ⲡⲉⲥ ϣⲏⲣⲉ ⲥⲛⲁⲩ ⲫⲓⲗⲟⲡⲁⲧⲱⲣ ⲙⲛ ⲉⲩⲧⲣⲟⲡⲓⲟⲥ ·,O O person O O O O O place-Antioch O O place-Antioch O person O O person O person O
ⲉ ⲁ ϥ ϣⲁϫⲉ ⲇⲉ ⲟⲛ ⲉⲧⲃⲉ ⲡ ⲧⲱⲃⲥ ⲛ ⲧⲉ ⲯⲩⲭⲏ ⲁⲩⲱ ⲉⲧⲃⲉ ⲡⲉ ϩⲣⲏⲧⲟⲛ ⲉⲧ ⲥⲏϩ ϩⲛ ⲓⲉⲣⲉⲙⲓⲁⲥ ⲡⲉ ⲡⲣⲟⲫⲏⲧⲏⲥ ϫⲉ ϩⲙ ⲡⲉ ϩⲟⲟⲩ ⲉⲧ ⲙⲙⲁⲩ ϯ ⲛⲁ ⲧⲁϩⲟ ⲉⲣⲁⲧ ⲥ ⲛ ⲟⲩ ⲁⲛⲁⲧⲟⲗⲏ ⲙ ⲙⲉ ϩⲙ ⲡ ⲏⲓ ⲛ ⲇⲁⲩⲉⲓⲇ,O O O O O O O abstract O O abstract abstract O O abstract O O O O person-Jeremiah O person-Jeremiah O O time O O time O O O O O O event O O event O place O O person-David
ϩⲛ ⲟⲩ ⲉⲓⲣⲏⲛⲏ ⲛⲧⲉ ⲡ ⲛⲟⲩⲧⲉ ϩⲁⲙⲏⲛ ·,O abstract O O person person O O
ⲡ ⲕⲁⲓⲣⲟⲥ ⲗⲟⲓⲡⲟⲛ ⲕⲓⲙ ⲉⲣⲟ ⲓ ⲉ ⲧⲣ ⲁ ⲕⲓⲙ ⲉ ⲡ ⲟⲣⲅⲁⲛⲟⲛ ⲙ ⲡⲁ ⲗⲁⲥ ⲉⲧ ϭⲟϫⲃ ⲁⲩⲱ ⲧⲁ ⲧⲁⲡⲣⲟ ⲛ ⲁⲥⲑⲉⲛⲏⲥ ⲉ ⲧⲣ ⲁ ϫⲟⲟ ⲥ ϩⲱⲱ ⲧ ⲙⲛ ⲡ ⲣⲉϥⲯⲁⲗⲗⲉⲓ ⲇⲁⲩⲉⲓⲇ ⲁⲩⲱ ⲡ ⲣⲉϥϩⲱⲥ ⲉ ⲡ ⲛⲟⲩⲧⲉ ϫⲉ ⲁ ⲕ ϭⲙ ⲡ ϣⲓⲛⲉ ⲙ ⲡ ⲕⲁϩ ⲁ ⲕ ⲧⲣⲉ ϥ ϯϩⲉ ⲁ ⲕ ⲧⲁϣⲉ ⲁⲁ ϥ ⲛ ⲣⲙⲙⲁⲟ ·,time time O O O O O O O O O object O O O O O object O object O O object O O O O O O O O person-David O O O O O O person person O O O O O O O place place O O O O O O O O O O O O O
ⲁ ⲡⲉ ⲓⲉⲣⲟ ⲡ ⲛⲟⲩⲧⲉ ⲙⲟⲩϩ ⲙ ⲙⲟⲟⲩ,O place place person person O O substance
ⲁ ⲕ ⲥⲟⲃⲧⲉ ⲛ ⲧⲉⲩ ϩⲣⲉ ϫⲉ ⲡⲁⲓ ⲡⲉ ⲡⲉⲛ ⲥⲟⲃⲧⲉ ⲛⲁⲙⲉ ·,O O O O object object O abstract O abstract abstract O O
ⲁ ϥ ϭⲙ ⲡ ϣⲓⲛⲉ ⲙ ⲡ ⲕⲁϩ ⲁ ϥ ⲧⲣⲉ ϥ ϯϩⲉ ⲁ ϥ ⲧⲁϣⲉ ⲁⲁ ϥ ⲛ ⲣⲙⲙⲁⲟ ·,O O O O O O place place O O O O O O O O O O O O O
ⲉϣϫⲉ ⲟⲩ ⲉⲩⲫⲣⲟⲥⲩⲛⲏ ⲛ ⲛ ⲣⲱⲙⲉ ⲡⲉ ⲡ ⲏⲣⲡ ⲛ ϩⲩⲗⲓⲕⲟⲥ ⲡⲁⲓ ⲉⲩϣⲁⲛ ⲣϩⲟⲩⲟ ⲥⲱ ⲉⲃⲟⲗ ⲛϩⲏⲧ ϥ ϣⲁ ⲩ ϯϩⲉ · ⲁⲩⲱ ϣⲁⲣⲉ ⲟⲩ ⲙⲛⲧϣⲛⲁ ϣⲱⲡⲉ ⲛϩⲏⲧ ϥ · ⲉⲓⲉ ⲟⲩⲏⲣ ⲧⲉ ⲧ ⲉⲩⲫⲣⲟⲥⲩⲛⲏ ⲙⲛ ⲡ ⲣⲁϣⲉ ⲛ ⲛ ⲣⲱⲙⲉ ⲛⲧ ⲁ ⲩ ⲥⲱ ⲉⲃⲟⲗ ϩⲛ ⲧ ⲡⲏⲅⲏ ⲙ ⲙⲟⲟⲩ ⲛ ⲱⲛϩ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ ·,O abstract O O person person O substance O O substance substance O O O O O O O O O O O O abstract abstract O O O O O O O abstract O O abstract O O person O O O O O O O place O O substance O abstract person person O
ⲉϣϫⲉ ϣⲁⲣⲉ ⲡ ⲕⲁϩ ⲉⲩⲫⲣⲁⲛⲉ ⲉⲣϣⲁⲛ ⲡ ϩⲟⲩⲟ ⲙ ⲡⲉ · ⲉⲓ ⲉϫⲱ ϥ · ⲉⲓⲉ ⲟⲩⲏⲣ ⲧⲉ ⲧ ⲉⲩⲫⲣⲟⲥⲩⲛⲏ ⲙⲛ ⲡ ⲣⲁϣⲉ ⲛ ⲛ ⲣⲱⲙⲉ · ⲙ ⲡ ⲛⲁⲩ ⲛⲧ ⲁ ⲡ ⲙⲟⲩⲓ ⲛ ϩⲱⲟⲩ ⲛ ⲛⲟⲏⲧⲟⲛ ⲉⲓ ⲉϫⲛ ⲧ ⲥⲟⲣⲧ ⲛ ⲛⲟⲏⲧⲏ ·,O O place place O O substance O O place O O O O O O O O abstract O O abstract O O person person O O time O O O substance O O O O abstract O O plant O O abstract O
ⲡ ϩⲱⲟⲩ ⲙⲉⲛ ⲉⲧ ⲟⲩⲟⲛϩ ⲉⲃⲟⲗ ϣⲁ ϥ ϯ ⲛ ⲟⲩ ⲕⲁⲣⲡⲟⲥ ⲉ ϥ ⲟⲩⲟⲛϩ ⲉⲃⲟⲗ ⲥⲁⲣⲕⲓⲕⲟⲥ ·,substance O O O O substance O O O O plant O O O O O plant O
ⲡ ϩⲱⲟⲩ ⲇⲉ ⲛⲧⲟϥ ⲙ ⲡⲛⲉⲩⲙⲁⲧⲓⲕⲟⲛ · ⲛⲧⲉⲣⲉ ϥ ⲉⲓ ⲉϫⲙ ⲡ ⲕⲁϩ ⲁ ⲛ ⲣⲱⲙⲉ · ϯ ⲕⲁⲣⲡⲟⲥ ⲙ ⲡⲛⲉⲩⲙⲁⲧⲓⲕⲟⲛ ·,substance O O O O substance O O O O O place place O person person O O plant O plant O
ⲁϣ ϭⲉ ⲧⲉⲛⲟⲩ ⲛⲉ ⲛ ⲕⲁⲣⲡⲟⲥ ⲉⲧ ⲙⲙⲁⲩ,O O O O plant O O plant
ⲥⲱⲧⲙ ⲁⲛⲟⲕ ϯ ⲛⲁ ⲧⲁⲙⲟ ⲕ ·,O O O O O O O
ⲟⲩ ⲙⲟⲛⲟⲛ ⲙⲡⲣ ⲇⲓⲥⲧⲁⲍⲉ ⲟⲩⲇⲉ ⲙⲡⲣ ⲕⲣⲙⲣⲙ,O O O O O O O
ⲟⲩ ⲉⲕⲕⲗⲏⲥⲓⲁ ⲛ ⲟⲩⲱⲧ ⲧ ⲉⲛⲧ ⲁ ⲥ ϣⲧⲁⲙ,organization O O organization O O O O O
ⲉ ⲓ ϣⲁϫⲉ · ⲉ ⲧ ⲥⲩⲛⲁⲅⲱⲅⲏ ⲛ ⲛ ⲓⲟⲩⲇⲁⲓ,O O O O O place O O person-Jews person-Jews
